session.id,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
37416,3,0.071,0.2543,0.1833,0.0713,0.1289,0.0576,0.061,1.2883,1.2273,0.0911,0.5429,0.4518,0.0486,0.8201,0.7715,0.0954,0.1973,0.1019,0.0729,0.1202,0.0473,0.1019,0.1101,0.0082,0.0927,0.1859,0.0932,0.0842,0.2788,0.1946,0.0647
37416,4,0.0858,0.2755,0.1897,0.0729,0.1558,0.0829,0.075,0.1824,0.1074,0.0892,0.4154,0.3262,0.0787,0.4192,0.3405,0.1003,0.2705,0.1702,0.089,0.1337,0.0447,0.1383,0.1354,-0.0029,0.1075,0.2276,0.1201,0.0953,0.358,0.2627,0.0795
37416,5,0.0887,0.3216,0.2329,0.0607,0.1204,0.0597,0.0842,0.1489,0.0647,0.0684,0.2887,0.2203,0.0573,0.4701,0.4128,0.1104,0.2598,0.1494,0.076,0.1218,0.0458,0.1299,0.1286,-0.0013,0.1019,0.1908,0.0889,0.0818,0.3321,0.2503,0.0826
37416,6,0.09,0.2773,0.1873,0.0729,0.1479,0.075,0.0861,0.3458,0.2597,0.0824,0.6117,0.5293,0.0665,0.3975,0.331,0.0985,0.2707,0.1722,0.0657,0.1154,0.0497,0.1378,0.1413,0.0035,0.1059,0.1917,0.0858,0.0958,0.3693,0.2735,0.0821
37416,7,0.1029,0.2854,0.1825,0.0784,0.1531,0.0747,0.0832,0.1732,0.09,0.1088,0.507,0.3982,0.0721,0.3991,0.327,0.1072,0.2674,0.1602,0.0697,0.0991,0.0294,0.1169,0.1576,0.0407,0.0766,0.1732,0.0966,0.0834,0.3456,0.2622,0.075
37416,9,0.0839,0.2284,0.1445,0.0766,0.1685,0.0919,0.0634,0.3614,0.298,0.0982,0.4473,0.3491,0.0613,0.3937,0.3324,0.1,0.2911,0.1911,0.0528,0.1249,0.0721,0.1504,0.1518,0.0014,0.0795,0.1647,0.0852,0.0876,0.2925,0.2049,0.0708
37416,10,0.0861,0.4256,0.3395,0.0892,0.1629,0.0737,0.0982,0.1539,0.0557,0.0866,0.5006,0.414,0.1037,0.5677,0.464,0.109,0.4677,0.3587,0.0961,0.2094,0.1133,0.1394,0.1883,0.0489,0.1222,0.2526,0.1304,0.1027,0.3731,0.2704,0.071
37416,11,0.1161,0.3438,0.2277,0.0541,0.1592,0.1051,0.0591,0.2444,0.1853,0.0924,0.4188,0.3264,0.0636,0.3788,0.3152,0.0998,0.3514,0.2516,0.1003,0.1928,0.0925,0.1415,0.1257,-0.0158,0.0866,0.1742,0.0876,0.0979,0.2891,0.1912,0.0744
37416,12,0.0937,0.2309,0.1372,0.0668,0.1489,0.0821,0.065,0.6268,0.5618,0.0824,0.3711,0.2887,0.0647,0.3469,0.2822,0.089,0.208,0.119,0.0523,0.1115,0.0592,0.1196,0.1669,0.0473,0.0766,0.1914,0.1148,0.0702,0.2825,0.2123,0.0639
37416,13,0.0686,0.2873,0.2187,0.0573,0.189,0.1317,0.0613,0.2236,0.1623,0.0832,0.3938,0.3106,0.0599,0.3936,0.3337,0.0885,0.2395,0.151,0.0623,0.1012,0.0389,0.1536,0.156,0.0024,0.0787,0.1784,0.0997,0.0795,0.2583,0.1788,0.0636
37416,14,0.062,0.2337,0.1717,0.0626,0.1695,0.1069,0.0673,0.2127,0.1454,0.0942,1.1848,1.0906,0.0982,0.7854,0.6872,0.081,0.2634,0.1824,0.061,0.0994,0.0384,0.1307,0.1384,0.0077,0.0737,0.1703,0.0966,0.094,0.2575,0.1635,0.0715
37416,15,0.0927,0.2111,0.1184,0.061,0.1191,0.0581,0.057,0.246,0.189,0.0705,0.3117,0.2412,0.0628,0.3674,0.3046,0.0842,0.2149,0.1307,0.051,0.2102,0.1592,0.1624,0.041,-0.1214,0.0895,0.4384,0.3489,0.0739,0.2912,0.2173,0.0602
37416,20,0.1275,0.2623,0.1348,0.0911,0.1645,0.0734,0.0779,0.1257,0.0478,0.0908,0.2597,0.1689,0.0787,0.5095,0.4308,0.1037,0.2677,0.164,0.0697,0.1236,0.0539,0.1531,0.1365,-0.0166,0.0832,0.1679,0.0847,0.1016,0.2786,0.177,0.0671
37416,21,0.1053,0.3105,0.2052,0.0758,0.1555,0.0797,0.0626,0.1856,0.123,0.0956,0.3141,0.2185,0.0887,0.4036,0.3149,0.1433,0.2943,0.151,0.0602,0.1046,0.0444,0.1515,0.1674,0.0159,0.0768,0.185,0.1082,0.0805,0.2923,0.2118,0.0771
37416,22,0.118,0.2264,0.1084,0.0755,0.1547,0.0792,0.0631,0.1059,0.0428,0.0818,0.2718,0.19,0.062,0.4402,0.3782,0.109,0.3434,0.2344,0.0979,0.1795,0.0816,0.1586,0.1449,-0.0137,0.0613,0.1494,0.0881,0.108,0.2763,0.1683,0.0679
37416,23,0.1227,0.4258,0.3031,0.0855,0.2423,0.1568,0.0903,0.4548,0.3645,0.1008,0.2837,0.1829,0.0573,0.2999,0.2426,0.1144,0.2002,0.0858,0.0795,0.1118,0.0323,0.1513,0.1307,-0.0206,0.093,0.1735,0.0805,0.1006,0.3245,0.2239,0.075
37416,24,0.1077,0.3024,0.1947,0.08,0.1336,0.0536,0.0536,0.1341,0.0805,0.0755,0.3016,0.2261,0.0797,0.3993,0.3196,0.1037,0.3041,0.2004,0.0771,0.0922,0.0151,0.1581,0.1645,0.0064,0.0776,0.166,0.0884,0.0932,0.2931,0.1999,0.0784
37416,27,0.0879,0.2913,0.2034,0.0916,0.1639,0.0723,0.0652,0.1378,0.0726,0.0755,0.8925,0.817,0.0639,0.3798,0.3159,0.076,0.2887,0.2127,0.0705,0.1221,0.0516,0.0934,0.1254,0.032,0.1003,0.1813,0.081,0.0929,0.3295,0.2366,0.0397
37416,29,0.1106,0.1327,0.0221,0.0834,0.1383,0.0549,0.0705,0.113,0.0425,0.0979,0.247,0.1491,0.08,1.2407,1.1607,0.0726,0.2809,0.2083,0.042,0.1337,0.0917,0.1008,0.137,0.0362,0.0715,0.1868,0.1153,0.0853,0.2918,0.2065,0.0655
37416,30,0.1161,0.1878,0.0717,0.07,0.1339,0.0639,0.0573,0.0887,0.0314,0.0752,0.2473,0.1721,0.0489,0.3538,0.3049,0.0853,0.2223,0.137,0.0692,0.1255,0.0563,0.1259,0.1436,0.0177,0.1,0.1871,0.0871,0.0879,0.3113,0.2234,0.0525
37416,31,0.0839,0.1195,0.0356,0.0647,0.1835,0.1188,0.0927,0.4558,0.3631,0.0921,0.7135,0.6214,0.0671,0.33,0.2629,0.1312,0.307,0.1758,0.0818,0.1289,0.0471,0.1317,0.1304,-0.0013,0.0863,0.1692,0.0829,0.1011,0.3097,0.2086,0.076
37416,32,0.0781,0.2617,0.1836,0.0742,0.175,0.1008,0.0539,0.1141,0.0602,0.0694,0.2322,0.1628,0.0502,0.358,0.3078,0.1233,0.2495,0.1262,0.0729,0.2224,0.1495,0.0231,0.0112,-0.0119,0.0795,0.573,0.4935,0.0502,0.3158,0.2656,0.046
37416,33,0.0647,0.3591,0.2944,0.0739,0.1853,0.1114,0.0481,0.0977,0.0496,0.0747,0.2457,0.171,0.0618,1.1398,1.078,0.0985,0.3071,0.2086,0.0694,0.1038,0.0344,0.1428,0.1188,-0.024,0.0964,0.1748,0.0784,0.0964,0.3797,0.2833,0.1069
37416,34,0.1278,0.3167,0.1889,0.0934,0.2088,0.1154,0.1006,0.7909,0.6903,0.1027,0.3164,0.2137,0.0657,0.3774,0.3117,0.1053,0.6392,0.5339,0.0805,0.2115,0.131,0.1547,0.1593,0.0046,0.0771,0.1742,0.0971,0.1008,0.3155,0.2147,0.0665
37416,35,0.1117,0.3256,0.2139,0.0766,0.173,0.0964,0.0655,0.1505,0.085,0.0921,0.4148,0.3227,0.0839,0.5864,0.5025,0.1225,0.3186,0.1961,0.0618,0.093,0.0312,0.1618,0.1679,0.0061,0.0921,0.1758,0.0837,0.108,0.3158,0.2078,0.0671
37416,36,0.1212,0.3676,0.2464,0.0705,0.1711,0.1006,0.0528,0.1257,0.0729,0.0636,0.2578,0.1942,0.0531,0.528,0.4749,0.1088,0.3125,0.2037,0.0578,0.1167,0.0589,0.1621,0.1434,-0.0187,0.0903,0.1803,0.09,0.0945,0.3279,0.2334,0.0721
37416,37,0.1167,0.2652,0.1485,0.0655,0.1254,0.0599,0.0655,0.1141,0.0486,0.0729,0.2539,0.181,0.0515,0.4002,0.3487,0.123,0.2328,0.1098,0.0924,0.1128,0.0204,0.1626,0.1267,-0.0359,0.0874,0.1468,0.0594,0.1101,0.2945,0.1844,0.0655
37416,38,0.1407,0.3188,0.1781,0.0787,0.1307,0.052,0.0776,0.1259,0.0483,0.0826,0.2966,0.214,0.109,0.9037,0.7947,0.0985,0.2899,0.1914,0.081,0.1363,0.0553,0.1441,0.1539,0.0098,0.0668,0.1642,0.0974,0.094,0.3256,0.2316,0.0626
37416,39,0.1024,0.144,0.0416,0.0721,0.127,0.0549,0.0731,0.1119,0.0388,0.0921,0.2589,0.1668,0.0549,0.3357,0.2808,0.1014,0.1875,0.0861,0.0652,0.0996,0.0344,0.1328,0.1598,0.027,0.075,0.1703,0.0953,0.081,0.2809,0.1999,0.0578
37416,40,0.1061,0.3792,0.2731,0.0792,0.1362,0.057,0.0768,0.1629,0.0861,0.0971,0.3327,0.2356,0.0808,0.3944,0.3136,0.1246,0.1927,0.0681,0.0839,0.1083,0.0244,0.1397,0.1236,-0.0161,0.084,0.1724,0.0884,0.0971,0.2917,0.1946,0.0747
37416,41,0.1365,0.2219,0.0854,0.0855,0.1497,0.0642,0.0948,0.2632,0.1684,0.1201,0.2797,0.1596,0.0747,0.3975,0.3228,0.1367,0.1874,0.0507,0.1064,0.1561,0.0497,0.1692,0.1333,-0.0359,0.0951,0.1624,0.0673,0.118,0.2847,0.1667,0.0747
37416,42,0.1159,0.2367,0.1208,0.0747,0.1383,0.0636,0.0591,0.1969,0.1378,0.0898,0.3038,0.214,0.0964,0.5446,0.4482,0.1177,0.3895,0.2718,0.0686,0.1275,0.0589,0.1528,0.2228,0.07,0.0942,0.2206,0.1264,0.1059,0.3441,0.2382,0.0805
37416,43,0.1164,0.3256,0.2092,0.08,0.1711,0.0911,0.0869,0.207,0.1201,0.089,0.4162,0.3272,0.0821,0.4004,0.3183,0.1148,0.26,0.1452,0.0892,0.0927,0.0035,0.1431,0.1624,0.0193,0.0858,0.1774,0.0916,0.0971,0.2704,0.1733,0.0723
37416,44,0.1077,0.3578,0.2501,0.0887,0.1763,0.0876,0.0597,0.1444,0.0847,0.0766,0.3043,0.2277,0.0768,0.4334,0.3566,0.0979,0.2518,0.1539,0.0945,0.0666,-0.0279,0.1824,0.2363,0.0539,0.0905,0.1773,0.0868,0.0969,0.2791,0.1822,0.0655
37416,46,0.1019,0.3235,0.2216,0.0879,0.161,0.0731,0.0879,0.2215,0.1336,0.1101,0.3376,0.2275,0.0916,0.4144,0.3228,0.1389,0.2403,0.1014,0.0826,0.1157,0.0331,0.1465,0.1146,-0.0319,0.0892,0.2269,0.1377,0.118,0.3005,0.1825,0.0824
37416,47,0.1066,0.2319,0.1253,0.0752,0.1117,0.0365,0.0853,0.1339,0.0486,0.0784,0.2512,0.1728,0.0668,0.3442,0.2774,0.1114,0.2212,0.1098,0.0924,0.1044,0.012,0.1624,0.1352,-0.0272,0.0985,0.1917,0.0932,0.1159,0.3567,0.2408,0.08
37416,48,0.1344,0.2702,0.1358,0.0758,0.1331,0.0573,0.0834,0.1394,0.056,0.0739,0.2365,0.1626,0.057,0.3595,0.3025,0.1093,0.2532,0.1439,0.0964,0.101,0.0046,0.1729,0.1534,-0.0195,0.094,0.1724,0.0784,0.0908,0.3008,0.21,0.0742
37416,49,0.1193,0.7502,0.6309,0.0752,0.1621,0.0869,0.0816,0.1904,0.1088,0.0966,0.3354,0.2388,0.0718,0.406,0.3342,0.1265,0.2611,0.1346,0.0887,0.1086,0.0199,0.1595,0.1431,-0.0164,0.0906,0.1684,0.0778,0.1003,0.3113,0.211,0.0718
71904,6,0.1029,0.3109,0.208,0.1536,0.1087,-0.0449,0.1473,0.2072,0.0599,0.1192,0.6608,0.5416,0.0733,0.6409,0.5676,0.1448,0.4175,0.2727,0.1303,0.2617,0.1314,0.178,0.2535,0.0755,0.124,0.3843,0.2603,0.1166,0.3799,0.2633,0.0884
71904,7,0.1161,0.5177,0.4016,0.1501,0.1155,-0.0346,0.1304,0.2177,0.0873,0.1008,0.7698,0.669,0.0668,0.7117,0.6449,0.1357,0.2895,0.1538,0.0805,0.3134,0.2329,0.1836,0.2435,0.0599,0.0921,0.7434,0.6513,0.114,0.3214,0.2074,0.144
71904,9,0.1163,0.2663,0.15,0.1646,0.1366,-0.028,0.1472,0.2538,0.1066,0.0995,1.1163,1.0168,0.0678,0.689,0.6212,0.1298,0.4204,0.2906,0.0995,0.3633,0.2638,0.1472,0.2873,0.1401,0.1092,0.6524,0.5432,0.1205,0.3306,0.2101,0.105
71904,10,0.0971,0.2373,0.1402,0.1565,0.1438,-0.0127,0.1491,0.1955,0.0464,0.0944,0.7447,0.6503,0.072,0.5666,0.4946,0.1715,0.4769,0.3054,0.1395,0.2894,0.1499,0.2052,0.2192,0.014,0.0878,0.3887,0.3009,0.1469,0.3211,0.1742,0.1335
71904,12,0.0936,0.2631,0.1695,0.1805,0.1522,-0.0283,0.1175,0.2249,0.1074,0.1314,0.6976,0.5662,0.0926,0.5265,0.4339,0.1425,0.3168,0.1743,0.1287,0.2311,0.1024,0.2005,0.1725,-0.028,0.1006,0.3422,0.2416,0.1551,0.7797,0.6246,0.1443
71904,14,0.1113,0.324,0.2127,0.1715,0.1111,-0.0604,0.1229,0.2398,0.1169,0.0889,0.6356,0.5467,0.0952,0.5037,0.4085,0.1507,0.3693,0.2186,0.1279,0.1981,0.0702,0.2155,0.2023,-0.0132,0.1185,0.292,0.1735,0.1564,0.348,0.1916,0.0989
71904,17,0.1108,0.7099,0.5991,0.1514,0.153,0.0016,0.1187,0.2121,0.0934,0.1158,0.8879,0.7721,0.0702,0.6062,0.536,0.1063,0.9502,0.8439,0.096,0.2926,0.1966,0.2092,0.2333,0.0241,0.071,0.7637,0.6927,0.1208,0.3253,0.2045,0.0929
71904,18,0.0981,0.2631,0.165,0.2103,0.1385,-0.0718,0.1293,0.2222,0.0929,0.1005,0.6738,0.5733,0.0839,0.5015,0.4176,0.1446,0.334,0.1894,0.1208,0.2074,0.0866,0.2131,0.2227,0.0096,0.096,0.2458,0.1498,0.1095,0.8784,0.7689,0.0971
71904,19,0.1037,2.4582,2.3545,0.162,0.1451,-0.0169,0.1164,0.3016,0.1852,0.1016,0.3529,0.2513,0.0997,0.6245,0.5248,0.1786,0.3311,0.1525,0.1472,0.2739,0.1267,0.2166,0.1976,-0.019,0.1232,0.5538,0.4306,0.1187,0.3594,0.2407,0.1092
71904,21,0.1016,0.2416,0.14,0.1767,0.1271,-0.0496,0.1214,0.2124,0.091,0.0857,0.7157,0.63,0.0915,0.6077,0.5162,0.1222,0.3047,0.1825,0.1221,0.2356,0.1135,0.23,0.2179,-0.0121,0.105,0.3357,0.2307,0.129,0.9851,0.8561,0.0987
71904,22,0.1227,0.2505,0.1278,0.1554,0.1464,-0.009,0.1245,0.1868,0.0623,0.096,0.8702,0.7742,0.0818,0.5313,0.4495,0.1525,0.3416,0.1891,0.1374,0.2733,0.1359,0.2078,0.4191,0.2113,0.1074,0.5243,0.4169,0.1675,0.3744,0.2069,0.0881
71904,24,0.1037,0.3201,0.2164,0.178,0.2453,0.0673,0.1311,0.2482,0.1171,0.1382,0.6442,0.506,0.0836,0.499,0.4154,0.2137,0.3137,0.1,0.1124,0.2106,0.0982,0.1852,0.2069,0.0217,0.1179,0.3017,0.1838,0.163,0.5716,0.4086,0.1021
71904,25,0.1008,0.2824,0.1816,0.2411,0.1422,-0.0989,0.1169,0.4911,0.3742,0.1577,0.9222,0.7645,0.0836,0.6873,0.6037,0.1728,0.3511,0.1783,0.1224,0.2021,0.0797,0.2279,0.225,-0.0029,0.123,0.3297,0.2067,0.1124,0.3784,0.266,0.1034
71904,26,0.1124,0.6031,0.4907,0.1491,0.1419,-0.0072,0.0837,0.2594,0.1757,0.124,0.7176,0.5936,0.0681,0.7217,0.6536,0.1319,0.4819,0.35,0.1058,0.3126,0.2068,0.1923,0.2103,0.018,0.1184,0.3818,0.2634,0.1082,0.3359,0.2277,0.0857
71904,27,0.0934,0.3504,0.257,0.162,0.149,-0.013,0.1175,0.3008,0.1833,0.1026,0.6498,0.5472,0.0652,0.6072,0.542,0.1464,0.542,0.3956,0.1045,0.3541,0.2496,0.1575,0.2164,0.0589,0.1084,0.5591,0.4507,0.1374,0.5255,0.3881,0.101
71904,29,0.1147,0.4042,0.2895,0.1836,0.1522,-0.0314,0.1221,0.4243,0.3022,0.0987,0.7957,0.697,0.0768,0.7937,0.7169,0.1479,0.3552,0.2073,0.1306,0.2823,0.1517,0.2219,0.2145,-0.0074,0.0982,0.3361,0.2379,0.1169,0.313,0.1961,0.0873
71904,31,0.1129,0.294,0.1811,0.1791,0.129,-0.0501,0.1287,0.196,0.0673,0.1063,0.6232,0.5169,0.0863,0.5049,0.4186,0.1515,0.3142,0.1627,0.1037,0.2312,0.1275,0.2123,0.2192,0.0069,0.0984,0.2801,0.1817,0.1029,0.3449,0.242,0.1287
71904,32,0.1008,0.3526,0.2518,0.1696,0.1543,-0.0153,0.125,0.1778,0.0528,0.1205,0.6118,0.4913,0.0794,0.7493,0.6699,0.1583,1.0763,0.918,0.0815,0.4321,0.3506,0.2181,0.2279,0.0098,0.1079,0.2355,0.1276,0.0886,0.3295,0.2409,0.0889
71904,34,0.0857,0.3298,0.2441,0.1796,0.1411,-0.0385,0.1422,0.1879,0.0457,0.119,0.6361,0.5171,0.0929,0.5094,0.4165,0.1517,0.2606,0.1089,0.1319,0.199,0.0671,0.2111,0.2034,-0.0077,0.1346,0.2941,0.1595,0.1519,0.3931,0.2412,0.0412
71904,39,0.0934,0.2049,0.1115,0.1699,0.1377,-0.0322,0.1142,0.2479,0.1337,0.1097,0.6527,0.543,0.0662,0.4985,0.4323,0.1354,0.435,0.2996,0.1266,0.2235,0.0969,0.2013,0.1992,-0.0021,0.1332,0.337,0.2038,0.106,0.3087,0.2027,0.0762
71904,42,0.144,0.7185,0.5745,0.1688,0.1593,-0.0095,0.1245,0.5109,0.3864,0.1179,0.7761,0.6582,0.0958,0.5321,0.4363,0.1883,0.4046,0.2163,0.144,0.2369,0.0929,0.2448,0.2021,-0.0427,0.1211,0.3234,0.2023,0.1292,0.372,0.2428,0.1142
71904,44,0.1213,0.549,0.4277,0.2018,0.1585,-0.0433,0.1261,0.2696,0.1435,0.1166,0.7508,0.6342,0.0958,0.998,0.9022,0.1567,0.4312,0.2745,0.1155,0.2187,0.1032,0.2081,0.2279,0.0198,0.1142,0.395,0.2808,0.1411,0.3583,0.2172,0.0741
71904,48,0.1071,0.7215,0.6144,0.1854,0.1825,-0.0029,0.1,0.2904,0.1904,0.138,0.421,0.283,0.1089,0.8392,0.7303,0.2024,0.5972,0.3948,0.1377,0.5262,0.3885,0.1846,0.2836,0.099,0.0847,0.4051,0.3204,0.1314,0.5345,0.4031,0.1018
71904,49,0.1356,0.7642,0.6286,0.1659,0.2158,0.0499,0.1382,0.2849,0.1467,0.1261,0.4196,0.2935,0.0936,0.8162,0.7226,0.1691,0.6699,0.5008,0.1372,0.2897,0.1525,0.2115,0.2501,0.0386,0.1103,0.3495,0.2392,0.1145,0.3842,0.2697,0.1266
71904,50,0.1187,0.7228,0.6041,0.1427,0.2008,0.0581,0.1079,0.4671,0.3592,0.12,0.3958,0.2758,0.1074,0.8311,0.7237,0.1655,1.4215,1.256,0.0934,0.3709,0.2775,0.2121,0.2377,0.0256,0.1182,0.2988,0.1806,0.1427,0.3707,0.228,0.1063
76503,1,0.1159,0.1937,0.0778,0.0679,0.0859,0.018,0.0792,0.1017,0.0225,0.0684,0.4745,0.4061,0.0803,0.3483,0.268,0.1085,0.1935,0.085,0.0795,0.1332,0.0537,0.0917,0.0885,-0.0032,0.0977,0.1916,0.0939,0.0874,0.2203,0.1329,0.0549
76503,2,0.1008,0.1622,0.0614,0.0723,0.123,0.0507,0.0744,0.1264,0.052,0.0744,0.3953,0.3209,0.0892,0.3999,0.3107,0.1051,0.2513,0.1462,0.0824,0.1353,0.0529,0.1077,0.1035,-0.0042,0.0882,0.1893,0.1011,0.0797,0.2034,0.1237,0.0613
76503,3,0.1024,0.1622,0.0598,0.0948,0.1294,0.0346,0.0689,0.1309,0.062,0.0958,0.4175,0.3217,0.0855,0.3822,0.2967,0.1075,0.1703,0.0628,0.0861,0.1234,0.0373,0.0985,0.0819,-0.0166,0.0784,0.1671,0.0887,0.0784,0.2097,0.1313,0.075
76503,4,0.1148,0.158,0.0432,0.0824,0.1157,0.0333,0.0686,0.1449,0.0763,0.0879,0.4779,0.39,0.0739,0.3608,0.2869,0.0977,0.1495,0.0518,0.0861,0.1622,0.0761,0.1019,0.0473,-0.0546,0.0834,0.1961,0.1127,0.0787,0.2111,0.1324,0.0605
76503,6,0.1014,0.1372,0.0358,0.0829,0.1141,0.0312,0.0737,0.1194,0.0457,0.0834,0.4462,0.3628,0.0816,0.3411,0.2595,0.0993,0.1434,0.0441,0.0718,0.1387,0.0669,0.1183,0.0336,-0.0847,0.0834,0.2191,0.1357,0.0964,0.2557,0.1593,0.076
76503,7,0.1069,0.1607,0.0538,0.0861,0.1186,0.0325,0.0639,0.1215,0.0576,0.0853,0.4154,0.3301,0.09,0.4102,0.3202,0.1106,0.2323,0.1217,0.0895,0.1659,0.0764,0.0929,0.0338,-0.0591,0.1001,0.2706,0.1705,0.1111,0.2638,0.1527,0.0689
76503,8,0.1114,0.1971,0.0857,0.0795,0.1099,0.0304,0.0795,0.1452,0.0657,0.0911,0.588,0.4969,0.0961,0.5678,0.4717,0.0977,0.2326,0.1349,0.1114,0.1835,0.0721,0.0793,0.0117,-0.0676,0.0748,0.2247,0.1499,0.1032,0.2907,0.1875,0.09
76503,9,0.1037,0.1496,0.0459,0.0681,0.0834,0.0153,0.09,0.1151,0.0251,0.081,0.3356,0.2546,0.0879,0.3664,0.2785,0.0903,0.155,0.0647,0.0998,0.196,0.0962,0.1399,0.1386,-0.0013,0.1278,0.2692,0.1414,0.1066,0.2532,0.1466,0.066
76503,10,0.0876,0.1179,0.0303,0.0781,0.1528,0.0747,0.0847,0.1138,0.0291,0.0985,0.4838,0.3853,0.0708,0.3461,0.2753,0.1006,0.1906,0.09,0.0887,0.1479,0.0592,0.09,0.1101,0.0201,0.0882,0.1755,0.0873,0.0995,0.2949,0.1954,0.1008
76503,11,0.1143,0.1309,0.0166,0.0766,0.1413,0.0647,0.0747,0.118,0.0433,0.0905,0.6241,0.5336,0.0948,0.3907,0.2959,0.1009,0.2384,0.1375,0.0953,0.1627,0.0674,0.1009,0.0724,-0.0285,0.0885,0.1846,0.0961,0.0982,0.2103,0.1121,0.0721
76503,12,0.0982,0.172,0.0738,0.0715,0.1087,0.0372,0.0739,0.1106,0.0367,0.0789,0.4066,0.3277,0.0892,0.4395,0.3503,0.1085,0.1848,0.0763,0.0993,0.1577,0.0584,0.0934,0.0565,-0.0369,0.1053,0.2589,0.1536,0.1074,0.2582,0.1508,0.0605
76503,13,0.0789,0.0907,0.0118,0.0839,0.1586,0.0747,0.0755,0.093,0.0175,0.0977,0.4371,0.3394,0.1043,0.4134,0.3091,0.1048,0.1383,0.0335,0.0998,0.1946,0.0948,0.1194,0.0579,-0.0615,0.122,0.2447,0.1227,0.1014,0.2295,0.1281,0.0808
76503,14,0.1106,0.1094,-0.0012,0.0861,0.1671,0.081,0.0586,0.0679,0.0093,0.0684,0.569,0.5006,0.0834,0.383,0.2996,0.1148,0.1418,0.027,0.1095,0.193,0.0835,0.0882,0.1878,0.0996,0.0821,0.2088,0.1267,0.081,0.2047,0.1237,0.0871
76503,15,0.095,0.1153,0.0203,0.0797,0.1243,0.0446,0.0636,0.1169,0.0533,0.0803,0.4321,0.3518,0.0784,0.3281,0.2497,0.1101,0.1297,0.0196,0.118,0.2131,0.0951,0.1301,0.1732,0.0431,0.0953,0.2299,0.1346,0.0995,0.2226,0.1231,0.0734
76503,16,0.1093,0.1216,0.0123,0.0829,0.1732,0.0903,0.0663,0.0903,0.024,0.09,0.5048,0.4148,0.0684,0.3147,0.2463,0.109,0.1513,0.0423,0.0993,0.1844,0.0851,0.0964,0.1331,0.0367,0.0731,0.2079,0.1348,0.0813,0.2261,0.1448,0.0847
76503,18,0.0813,0.0714,-0.0099,0.0845,0.2537,0.1692,0.0892,0.104,0.0148,0.1093,0.4568,0.3475,0.0721,0.3989,0.3268,0.1008,0.2383,0.1375,0.1016,0.1743,0.0727,0.1072,0.1498,0.0426,0.09,0.209,0.119,0.0858,0.1936,0.1078,0.0821
76503,19,0.0993,0.1623,0.063,0.0808,0.1136,0.0328,0.0813,0.1291,0.0478,0.0942,0.39,0.2958,0.0884,0.3365,0.2481,0.1212,0.1701,0.0489,0.0995,0.1708,0.0713,0.1284,0.1141,-0.0143,0.0922,0.2125,0.1203,0.0919,0.2385,0.1466,0.0847
76503,20,0.1132,0.1598,0.0466,0.0863,0.1478,0.0615,0.0694,0.1322,0.0628,0.1014,0.4941,0.3927,0.0803,0.3247,0.2444,0.1132,0.1884,0.0752,0.1016,0.1299,0.0283,0.0993,0.0961,-0.0032,0.088,0.2015,0.1135,0.0958,0.211,0.1152,0.0834
76503,21,0.0916,0.0733,-0.0183,0.0895,0.1837,0.0942,0.0618,0.0748,0.013,0.0979,0.3982,0.3003,0.0895,0.4205,0.331,0.108,0.1943,0.0863,0.0911,0.1345,0.0434,0.1191,0.1101,-0.009,0.0938,0.1957,0.1019,0.1037,0.2313,0.1276,0.0676
76503,22,0.0942,0.0968,0.0026,0.0985,0.1927,0.0942,0.0789,0.1032,0.0243,0.1035,0.5001,0.3966,0.0789,0.3065,0.2276,0.1014,0.2036,0.1022,0.0916,0.1334,0.0418,0.1024,0.1035,0.0011,0.0821,0.1863,0.1042,0.081,0.1994,0.1184,0.0766
76503,24,0.1061,0.1126,0.0065,0.0813,0.1481,0.0668,0.0642,0.0727,0.0085,0.0853,0.3138,0.2285,0.09,0.3485,0.2585,0.0964,0.1511,0.0547,0.0879,0.1637,0.0758,0.094,0.0457,-0.0483,0.0948,0.1919,0.0971,0.0734,0.1778,0.1044,0.0547
76503,25,0.0816,0.0664,-0.0152,0.0956,0.1764,0.0808,0.0557,0.0808,0.0251,0.0887,0.328,0.2393,0.0892,0.4184,0.3292,0.0935,0.1479,0.0544,0.0866,0.1606,0.074,0.1122,0.1748,0.0626,0.08,0.2222,0.1422,0.0985,0.2356,0.1371,0.0613
76503,26,0.0874,0.1053,0.0179,0.0734,0.1465,0.0731,0.0573,0.0428,-0.0145,0.0916,0.4784,0.3868,0.0847,0.3429,0.2582,0.1014,0.1384,0.037,0.0805,0.141,0.0605,0.1143,0.1022,-0.0121,0.0813,0.2043,0.123,0.0927,0.2404,0.1477,0.0755
76503,27,0.085,0.1034,0.0184,0.075,0.1452,0.0702,0.0544,0.0861,0.0317,0.0874,0.3856,0.2982,0.0747,0.3184,0.2437,0.0956,0.1347,0.0391,0.0845,0.1458,0.0613,0.1077,0.0708,-0.0369,0.0868,0.5845,0.4977,0.1325,0.3316,0.1991,0.0993
